id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
28,00028 SP 2,2:10.9,2:11.5,0.52s,đúng rồi,nếu ờ,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""đúng rồi"", ""hypothesis"": ""nếu ờ"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],,False
439,00439 SP 2,23:47.1,23:47.4,0.32s,đúng không,đùa,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""đùa"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""không"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],asr sai,True
474,00474 SP 2,25:22.9,25:23.5,0.64s,nhưng mà,nhưng quan hệ,2,3,1,1,0,1,2,1.0,False,"[{""reference"": ""mà"", ""hypothesis"": ""hệ"", ""reference_position"": [1, 2], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""quan"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",qwen tinh chỉnh sai,True
544,00544 SP 2,28:38.7,28:39.2,0.46s,đúng không,được phẫu,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""đúng không"", ""hypothesis"": ""được phẫu"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
586,00586 SP 2,30:59.2,30:59.7,0.50s,luôn luôn,lâu lâu,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""luôn luôn"", ""hypothesis"": ""lâu lâu"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
8,00008 SP 2,0:46.1,0:46.6,0.44s,ờ,vâng,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""vâng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
72,00072 SP 1,4:52.7,4:52.9,0.26s,ừ,hừm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""hừm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
82,00082 SP 2,5:31.0,5:31.4,0.42s,dạ,nhờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""dạ"", ""hypothesis"": ""nhờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh chọn sai,True
91,00091 SP 1,6:01.1,6:01.4,0.26s,ừm,hừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""hừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
108,00108 SP 2,6:59.8,7:00.6,0.78s,thì,thì ờ,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""ờ"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",asr hơi sai,True
137,00137 SP 2,8:24.4,8:24.9,0.44s,ừ,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
145,00145 SP 1,9:02.5,9:02.8,0.26s,ừ,hư,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""hư"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],lỗi asr với backchannel,True
178,00178 SP 2,11:09.9,11:10.6,0.68s,ừm,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
214,00214 SP 2,12:58.6,12:59.0,0.38s,yeah,giờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""giờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,True
225,00225 SP 2,13:29.0,13:29.4,0.42s,yeah,giờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""giờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr khó với backchannel,True
229,00229 SP 2,13:39.9,13:40.2,0.36s,ừ,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
235,00235 SP 2,13:53.1,13:53.6,0.48s,ừ,phương,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""phương"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],do âm thanh thu bị nhiễu => separation không tách được => lỗi,True
238,00238 SP 2,13:59.4,13:59.8,0.42s,ừ,hừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""hừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
246,00246 SP 2,14:11.2,14:11.7,0.48s,ừ,về,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""về"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với backchannel ngắn,True
256,00256 SP 2,14:33.9,14:34.3,0.40s,ừ,thì,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
259,00259 SP 2,14:41.0,14:41.3,0.36s,yeah,nhờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""nhờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
290,00290 SP 2,16:21.1,16:21.6,0.48s,ừ,unk ừ,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""unk"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",,False
346,00346 SP 2,19:01.1,19:01.7,0.54s,yeah,giờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""giờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
354,00354 SP 2,19:24.5,19:24.9,0.40s,yeah,nhờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""nhờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr với backchannel chưa tốt,True
360,00360 SP 2,19:33.6,19:34.0,0.44s,ừ,ờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""ờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
363,00363 SP 2,19:40.5,19:40.9,0.36s,ừ,thì,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
382,00382 SP 2,20:47.7,20:48.4,0.68s,thì,thì ờ,1,2,1,0,0,1,1,1.0,False,[],[],"[{""reference"": """", ""hypothesis"": ""ờ"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",,False
386,00386 SP 1,21:01.7,21:02.0,0.32s,ừ,sướt,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""sướt"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
399,00399 SP 2,21:51.9,21:52.2,0.32s,thì,thi,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""thi"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
403,00403 SP 2,22:03.3,22:03.8,0.46s,uhm,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""uhm"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
421,00421 SP 2,22:54.0,22:54.6,0.62s,ừm,sư,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""sư"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
451,00451 SP 2,24:18.0,24:18.4,0.40s,uhm,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""uhm"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
492,00492 SP 2,26:20.8,26:21.1,0.32s,ừm,nguyễn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nguyễn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
501,00501 SP 2,26:40.3,26:40.7,0.40s,ừ,được,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""được"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
504,00504 SP 2,26:52.1,26:52.5,0.42s,ừ,thừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,True
555,00555 SP 2,29:23.6,29:24.0,0.46s,ừ,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
578,00578 SP 1,30:36.4,30:36.7,0.36s,thì,teri,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""teri"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
581,00581 SP 2,30:43.3,30:43.7,0.42s,ừ,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
618,00618 SP 2,32:32.6,32:33.0,0.40s,ừ,nghìn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""nghìn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
622,00622 SP 2,32:44.8,32:45.1,0.34s,ừ,hừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""hừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
624,00624 SP 2,32:49.7,32:50.1,0.46s,ừ,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai vs backchannel,True
628,00628 SP 2,33:00.6,33:01.3,0.72s,ừm,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
634,00634 SP 2,33:14.2,33:14.5,0.36s,yeah,giờ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""giờ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
635,00635 SP 2,33:15.8,33:16.2,0.46s,ừm,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
734,00734 SP 2,38:18.8,38:19.3,0.50s,um,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""um"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
750,00750 SP 2,39:17.0,39:17.4,0.38s,họ,khó,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""họ"", ""hypothesis"": ""khó"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"qwen tinh chỉnh sai, asr với từ ngắn sai",True
768,00768 SP 2,40:18.4,40:18.7,0.36s,ừm,nghìn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nghìn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
798,00798 SP 2,42:20.3,42:20.7,0.40s,ừ,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
806,00806 SP 2,42:44.8,42:45.1,0.34s,ừm,nghĩnh,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nghĩnh"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
866,00866 SP 1,45:47.5,45:47.9,0.44s,là,và,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""và"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
883,00883 SP 2,46:50.6,46:51.1,0.54s,tự,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""tự"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với từ đoạn ngắn,True
249,00249 SP 2,14:17.1,14:18.0,0.82s,có những xuất phát điểm tốt,cơ sở xây dựng tốt,6,5,1,4,1,0,5,0.8333333333333334,False,"[{""reference"": ""có những xuất phát"", ""hypothesis"": ""cơ sở xây dựng"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]","[{""reference"": ""điểm"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],asr sai,True
556,00556 SP 1,29:24.3,29:26.2,1.90s,hai mươi mấy hai mấy,hai miếng bánh hạt hai mấy dặm,5,7,3,2,0,2,4,0.8,False,"[{""reference"": ""mươi mấy"", ""hypothesis"": ""bánh hạt"", ""reference_position"": [1, 3], ""hypothesis_position"": [2, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""miếng"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""dặm"", ""reference_position"": [5, 5], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}]",tách separation asr hơi khó nghe => chữ sai,True
486,00486 SP 2,25:57.1,25:58.7,1.58s,với format này sẽ nghĩ về format khác,với phỏng mất nạn sẽ nghĩa vọng rất khác,8,9,3,5,0,1,6,0.75,False,"[{""reference"": ""format này"", ""hypothesis"": ""mất nạn"", ""reference_position"": [1, 3], ""hypothesis_position"": [2, 4], ""type"": ""substitution""}, {""reference"": ""nghĩ về format"", ""hypothesis"": ""nghĩa vọng rất"", ""reference_position"": [4, 7], ""hypothesis_position"": [5, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""phỏng"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",asr sai,True
865,00865 SP 1,45:44.6,45:47.0,2.34s,này mình cũng unlearn rồi bây giờ relearn,nãy mình cũng ăn lên thế bây giờ rì lên,8,10,4,4,0,2,6,0.75,False,"[{""reference"": ""này"", ""hypothesis"": ""nãy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""unlearn rồi"", ""hypothesis"": ""lên thế"", ""reference_position"": [3, 5], ""hypothesis_position"": [4, 6], ""type"": ""substitution""}, {""reference"": ""relearn"", ""hypothesis"": ""lên"", ""reference_position"": [7, 8], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""ăn"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""rì"", ""reference_position"": [7, 7], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",lỗi asr với tiêng anh,True
