id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
434,00434 SP 2,23:35.4,23:36.1,0.64s,challenge,cảm ơn,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""challenge"", ""hypothesis"": ""ơn"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cảm"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",sai asr,True
501,00501 SP 2,26:40.3,26:40.7,0.40s,ừ,thì là,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""là"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""thì"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai,True
503,00503 SP 2,26:49.3,26:49.8,0.46s,ừm,đúng rồi,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""rồi"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""đúng"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",tiếng separation chưa rõ lắm,True
510,00510 SP 2,27:03.8,27:04.3,0.46s,yeah,nghĩa là,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""là"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""nghĩa"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai,True
883,00883 SP 2,46:50.6,46:51.1,0.54s,tự,tạ ừ,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""tự"", ""hypothesis"": ""ừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""tạ"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai với từ đoạn ngắn,True
690,00690 SP 2,35:53.9,35:55.4,1.54s,one of the biggest changes that,một trong những cái thay đổi lớn mà,6,8,0,6,0,2,8,1.3333333333333333,False,"[{""reference"": ""one of the biggest changes that"", ""hypothesis"": ""những cái thay đổi lớn mà"", ""reference_position"": [0, 6], ""hypothesis_position"": [2, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""một trong"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 2], ""type"": ""insertion""}]",,False
46,00046 SP 2,3:12.4,3:12.8,0.42s,có đúng không,i don t love,3,4,0,3,0,1,4,1.3333333333333333,False,"[{""reference"": ""có đúng không"", ""hypothesis"": ""don t love"", ""reference_position"": [0, 3], ""hypothesis_position"": [1, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""i"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]","asr sai, qwen chọn sai",True
871,00871 SP 1,46:03.2,46:03.8,0.60s,hơi lâu nha,vậy là bây giờ,3,4,0,3,0,1,4,1.3333333333333333,False,"[{""reference"": ""hơi lâu nha"", ""hypothesis"": ""là bây giờ"", ""reference_position"": [0, 3], ""hypothesis_position"": [1, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""vậy"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai,True
914,00914 SP 2,48:37.7,48:38.9,1.18s,đó lý do mà,nói đi y all nè,4,5,0,4,0,1,5,1.25,False,"[{""reference"": ""đó lý do mà"", ""hypothesis"": ""đi y all nè"", ""reference_position"": [0, 4], ""hypothesis_position"": [1, 5], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""nói"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",,False
27,00027 SP 1,2:03.8,2:12.8,8.98s,hơn năm lận và trong quá trình đấy thì mình đã phải plan rất nhiều thứ kể cả cái việc đổi cái format cuộc thi trong nước để phù hợp với cuộc thi,,33,0,0,0,33,0,33,1.0,False,[],"[{""reference"": ""hơn năm lận và trong quá trình đấy thì mình đã phải plan rất nhiều thứ kể cả cái việc đổi cái format cuộc thi trong nước để phù hợp với cuộc thi"", ""hypothesis"": """", ""reference_position"": [0, 33], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"whisper lỗi không trả kết quả, qwen lỗi thêm từ không có",True
534,00534 SP 2,28:13.5,28:18.4,4.86s,sao bản thân tôi lại phải ngồi nghe những người bản xứ đánh giá về khả năng nói,,18,0,0,0,18,0,18,1.0,False,[],"[{""reference"": ""sao bản thân tôi lại phải ngồi nghe những người bản xứ đánh giá về khả năng nói"", ""hypothesis"": """", ""reference_position"": [0, 18], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,True
249,00249 SP 2,14:17.1,14:18.0,0.82s,có những xuất phát điểm tốt,rất vui phải để anh giấu,6,6,0,6,0,0,6,1.0,False,"[{""reference"": ""có những xuất phát điểm tốt"", ""hypothesis"": ""rất vui phải để anh giấu"", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 6], ""type"": ""substitution""}]",[],[],asr sai,True
583,00583 SP 2,30:49.4,30:50.5,1.16s,acknowledge tức là anh phải,,5,0,0,0,5,0,5,1.0,False,[],"[{""reference"": ""acknowledge tức là anh phải"", ""hypothesis"": """", ""reference_position"": [0, 5], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
230,00230 SP 1,13:40.2,13:41.1,0.92s,profile của anh kiểu,,4,0,0,0,4,0,4,1.0,False,[],"[{""reference"": ""profile của anh kiểu"", ""hypothesis"": """", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
538,00538 SP 2,28:25.2,28:25.9,0.72s,giống như bây giờ,rồi ông như vậy hả,4,5,1,3,0,1,4,1.0,False,"[{""reference"": ""giống"", ""hypothesis"": ""ông"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}, {""reference"": ""bây giờ"", ""hypothesis"": ""vậy hả"", ""reference_position"": [2, 4], ""hypothesis_position"": [3, 5], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""rồi"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai,True
884,00884 SP 2,46:51.5,46:52.5,1.02s,tái tạo năng lượng,tại tao đang lưu,4,4,0,4,0,0,4,1.0,False,"[{""reference"": ""tái tạo năng lượng"", ""hypothesis"": ""tại tao đang lưu"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
900,00900 SP 2,47:41.4,47:42.4,1.02s,xin được hướng nội,,4,0,0,0,4,0,4,1.0,False,[],"[{""reference"": ""xin được hướng nội"", ""hypothesis"": """", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
232,00232 SP 1,13:48.7,13:49.4,0.66s,tuy nhiên là,tên nhà lạt,3,3,0,3,0,0,3,1.0,False,"[{""reference"": ""tuy nhiên là"", ""hypothesis"": ""tên nhà lạt"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],,False
374,00374 SP 2,20:19.6,20:20.6,1.04s,tv báo youtube,để gửi email youtube,3,4,1,2,0,1,3,1.0,False,"[{""reference"": ""tv báo"", ""hypothesis"": ""gửi email"", ""reference_position"": [0, 2], ""hypothesis_position"": [1, 3], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""để"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]","asr whisper sai, qwen tinh chỉnh chọn sai",True
432,00432 SP 2,23:29.9,23:30.4,0.44s,không tích cực,vâng tất cả,3,3,0,3,0,0,3,1.0,False,"[{""reference"": ""không tích cực"", ""hypothesis"": ""vâng tất cả"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],asr sai,True
571,00571 SP 2,30:06.1,30:07.6,1.48s,lgbt hoặc là,lgbti,3,1,0,1,2,0,3,1.0,False,"[{""reference"": ""lgbt"", ""hypothesis"": ""lgbti"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""hoặc là"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
617,00617 SP 2,32:31.5,32:32.0,0.56s,cái mới học,mọi người yêu,3,3,0,3,0,0,3,1.0,False,"[{""reference"": ""cái mới học"", ""hypothesis"": ""mọi người yêu"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],asr sai,True
888,00888 SP 2,47:02.4,47:03.1,0.72s,anh cũng nghĩ,anh bóng người ý,3,4,1,2,0,1,3,1.0,False,"[{""reference"": ""cũng nghĩ"", ""hypothesis"": ""người ý"", ""reference_position"": [1, 3], ""hypothesis_position"": [2, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""bóng"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",,False
352,00352 SP 1,19:21.3,19:21.9,0.68s,nó ư,nói,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""nó"", ""hypothesis"": ""nói"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""ư"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
477,00477 SP 2,25:28.4,25:28.9,0.44s,một á,màu bắc,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""một á"", ""hypothesis"": ""màu bắc"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
497,00497 SP 1,26:32.4,26:33.2,0.80s,nó ư,nói đúng,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""nó ư"", ""hypothesis"": ""nói đúng"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],,False
557,00557 SP 2,29:24.5,29:25.3,0.78s,năm mươi,50,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""năm"", ""hypothesis"": ""50"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""mươi"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
586,00586 SP 2,30:59.2,30:59.7,0.50s,luôn luôn,luông luông,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""luôn luôn"", ""hypothesis"": ""luông luông"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
853,00853 SP 2,45:06.6,45:06.9,0.28s,đúng không,ủa,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""ủa"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""không"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],qwen tinh chỉnh sai,True
8,00008 SP 2,0:46.1,0:46.6,0.44s,ờ,bên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""bên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
80,00080 SP 2,5:26.5,5:27.0,0.46s,thì,thế,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],chữ khá ngắn và qwen tinh chỉnh không chọn đúng,True
85,00085 SP 2,5:38.0,5:38.6,0.60s,ờ,ừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""ừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],đoạn backchannel khó cho asr,True
108,00108 SP 2,6:59.8,7:00.6,0.78s,thì,thầy,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""thầy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr hơi sai,True
145,00145 SP 1,9:02.5,9:02.8,0.26s,ừ,không,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""không"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],lỗi asr với backchannel,True
183,00183 SP 2,11:21.4,11:22.0,0.60s,và,về,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""và"", ""hypothesis"": ""về"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
214,00214 SP 2,12:58.6,12:59.0,0.38s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,True
225,00225 SP 2,13:29.0,13:29.4,0.42s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr khó với backchannel,True
229,00229 SP 2,13:39.9,13:40.2,0.36s,ừ,bên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""bên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
246,00246 SP 2,14:11.2,14:11.7,0.48s,ừ,bên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""bên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với backchannel ngắn,True
256,00256 SP 2,14:33.9,14:34.3,0.40s,ừ,thì,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
259,00259 SP 2,14:41.0,14:41.3,0.36s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
295,00295 SP 2,16:29.1,16:29.5,0.38s,yeah,vâng,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""vâng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,True
346,00346 SP 2,19:01.1,19:01.7,0.54s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
351,00351 SP 2,19:20.8,19:21.3,0.44s,ờ,thế,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"qwen tinh chỉnh sai, asr vs backchannel chưa được tốt",True
355,00355 SP 1,19:26.3,19:26.7,0.44s,và,bạn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""và"", ""hypothesis"": ""bạn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"qwen tinh chỉnh chọn sai, asr chưa tốt với đoạn ngắn",True
362,00362 SP 2,19:39.2,19:39.6,0.44s,yeah,nhưng,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""nhưng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
363,00363 SP 2,19:40.5,19:40.9,0.36s,ừ,hư,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""hư"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
399,00399 SP 2,21:51.9,21:52.2,0.32s,thì,thầy,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""thầy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
417,00417 SP 2,22:46.3,22:46.8,0.52s,ừ,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
421,00421 SP 2,22:54.0,22:54.6,0.62s,ừm,thứs,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""thứs"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
440,00440 SP 2,23:47.9,23:48.1,0.22s,đây,đấy,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""đây"", ""hypothesis"": ""đấy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],tiếng backchannel hơi ngắn khiến separation không tách được tiếng người 1,True
466,00466 SP 2,25:02.6,25:02.9,0.32s,là,lẹ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""lẹ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
492,00492 SP 2,26:20.8,26:21.1,0.32s,ừm,mình,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""mình"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
504,00504 SP 2,26:52.1,26:52.5,0.42s,ừ,thì,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,True
570,00570 SP 2,30:05.3,30:05.7,0.42s,ờm,em,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờm"", ""hypothesis"": ""em"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
624,00624 SP 2,32:49.7,32:50.1,0.46s,ừ,thứ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thứ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai vs backchannel,True
632,00632 SP 1,33:06.8,33:07.3,0.44s,để,này,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""để"", ""hypothesis"": ""này"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
634,00634 SP 2,33:14.2,33:14.5,0.36s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
750,00750 SP 2,39:17.0,39:17.4,0.38s,họ,hòa,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""họ"", ""hypothesis"": ""hòa"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"qwen tinh chỉnh sai, asr với từ ngắn sai",True
755,00755 SP 2,39:33.1,39:33.7,0.56s,để,nè,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""để"", ""hypothesis"": ""nè"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
768,00768 SP 2,40:18.4,40:18.7,0.36s,ừm,ừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""ừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
806,00806 SP 2,42:44.8,42:45.1,0.34s,ừm,nên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
830,00830 SP 2,44:04.0,44:04.3,0.34s,ờm,em,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờm"", ""hypothesis"": ""em"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"asr sai , qwen tinh chỉnh bị sai",True
866,00866 SP 1,45:47.5,45:47.9,0.44s,là,bạn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""bạn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
783,00783 SP 2,41:25.3,41:26.9,1.68s,thì anh có biết hana có,thế anh có biết hình as đó không,6,8,3,3,0,2,5,0.8333333333333334,False,"[{""reference"": ""thì"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""hana có"", ""hypothesis"": ""đó không"", ""reference_position"": [4, 6], ""hypothesis_position"": [6, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""hình as"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 6], ""type"": ""insertion""}]",asr sai,True
263,00263 SP 2,14:51.0,14:51.8,0.82s,tại vì anh thấy là,ở vn hay là,5,4,1,3,1,0,4,0.8,False,"[{""reference"": ""tại vì anh"", ""hypothesis"": ""ở vn hay"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]","[{""reference"": ""thấy"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]",[],asr sai,True
