id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
289,00289 SP 1,16:15.6,16:21.2,5.56s,em đề cập đến việc fix mindset và leanring tại vì nó là một giai đoạn đầu của một khái niệm khá hay ho mà em đọc được gần đây,i m talking about fixing my set and learning because it s one of those early stages of an idea that i ve read recently,30,25,0,25,5,0,30,1.0,False,"[{""reference"": ""em đề cập đến việc fix mindset và leanring tại vì nó là một giai đoạn đầu của một khái niệm khá hay ho mà"", ""hypothesis"": ""i m talking about fixing my set and learning because it s one of those early stages of an idea that i ve read recently"", ""reference_position"": [0, 25], ""hypothesis_position"": [0, 25], ""type"": ""substitution""}]","[{""reference"": ""em đọc được gần đây"", ""hypothesis"": """", ""reference_position"": [25, 30], ""hypothesis_position"": [25, 25], ""type"": ""deletion""}]",[],,False
127,00127 SP 2,7:52.7,7:57.7,4.96s,và sau đó mình ngã lên đó chính là cái ngã đau nhất cho nên ngay khi anh cảm giác là à cái này chắc chắn,and after that we put on top of it just what kind of thing so when he feels like this one definitely,26,22,0,22,4,0,26,1.0,False,"[{""reference"": ""và sau đó mình ngã lên đó chính là cái ngã đau nhất cho nên ngay khi anh cảm giác là à"", ""hypothesis"": ""and after that we put on top of it just what kind of thing so when he feels like this one definitely"", ""reference_position"": [0, 22], ""hypothesis_position"": [0, 22], ""type"": ""substitution""}]","[{""reference"": ""cái này chắc chắn"", ""hypothesis"": """", ""reference_position"": [22, 26], ""hypothesis_position"": [22, 22], ""type"": ""deletion""}]",[],asr thiếu chữ,True
348,00348 SP 1,19:04.1,19:08.1,4.03s,thì em mới nhận ra rằng là thật ra là em đã bắt đầu unlearn dần kể từ khi em ngừng làm máu,then i realized that actually i started gaining weight from when i stopped working as an accountant,23,17,0,17,6,0,23,1.0,False,"[{""reference"": ""thì em mới nhận ra rằng là thật ra là em đã bắt đầu unlearn dần kể"", ""hypothesis"": ""then i realized that actually i started gaining weight from when i stopped working as an accountant"", ""reference_position"": [0, 17], ""hypothesis_position"": [0, 17], ""type"": ""substitution""}]","[{""reference"": ""từ khi em ngừng làm máu"", ""hypothesis"": """", ""reference_position"": [17, 23], ""hypothesis_position"": [17, 17], ""type"": ""deletion""}]",[],asr tiếng anh sai,True
167,00167 SP 2,10:29.3,10:32.9,3.61s,họ cũng thay đổi toàn bộ cái cấu trúc và mô hình công việc của mình để đáp ứng với thị trường,they also change all of their structure and model work to respond with market conditions,22,15,0,15,7,0,22,1.0,False,"[{""reference"": ""họ cũng thay đổi toàn bộ cái cấu trúc và mô hình công việc của"", ""hypothesis"": ""they also change all of their structure and model work to respond with market conditions"", ""reference_position"": [0, 15], ""hypothesis_position"": [0, 15], ""type"": ""substitution""}]","[{""reference"": ""mình để đáp ứng với thị trường"", ""hypothesis"": """", ""reference_position"": [15, 22], ""hypothesis_position"": [15, 15], ""type"": ""deletion""}]",[],,False
918,00918 SP 2,48:44.8,48:49.6,4.86s,nhưng mỗi lần anh thấy bạn bè anh làm những bài test về tính cách hoặc là tìm hiểu bản thân,but every time i see my friends doing these tests about personality or understanding myself,21,15,0,15,6,0,21,1.0,False,"[{""reference"": ""nhưng mỗi lần anh thấy bạn bè anh làm những bài test về tính cách"", ""hypothesis"": ""but every time i see my friends doing these tests about personality or understanding myself"", ""reference_position"": [0, 15], ""hypothesis_position"": [0, 15], ""type"": ""substitution""}]","[{""reference"": ""hoặc là tìm hiểu bản thân"", ""hypothesis"": """", ""reference_position"": [15, 21], ""hypothesis_position"": [15, 15], ""type"": ""deletion""}]",[],,False
129,00129 SP 2,7:59.3,8:00.8,1.50s,thì đó là cái lúc anh sẽ suy nghĩ lại,then that s when i ll think about it again,10,10,0,10,0,0,10,1.0,False,"[{""reference"": ""thì đó là cái lúc anh sẽ suy nghĩ lại"", ""hypothesis"": ""then that s when i ll think about it again"", ""reference_position"": [0, 10], ""hypothesis_position"": [0, 10], ""type"": ""substitution""}]",[],[],,True
171,00171 SP 2,10:43.2,10:44.9,1.66s,nhưng sau đó họ fail là bởi vì họ fix,but after that they fell because they fixed,10,8,0,8,2,0,10,1.0,False,"[{""reference"": ""nhưng sau đó họ fail là bởi vì"", ""hypothesis"": ""but after that they fell because they fixed"", ""reference_position"": [0, 8], ""hypothesis_position"": [0, 8], ""type"": ""substitution""}]","[{""reference"": ""họ fix"", ""hypothesis"": """", ""reference_position"": [8, 10], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}]",[],qwen tinh chỉnh chọn sai,True
651,00651 SP 2,34:01.2,34:03.1,1.92s,tại vì mình thấy rất nhiều good speaker rồi,because i see many goosebickers already,9,6,0,6,3,0,9,1.0,False,"[{""reference"": ""tại vì mình thấy rất nhiều"", ""hypothesis"": ""because i see many goosebickers already"", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 6], ""type"": ""substitution""}]","[{""reference"": ""good speaker rồi"", ""hypothesis"": """", ""reference_position"": [6, 9], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}]",[],"asr sai với qwen, qwen tinh chỉnh cũng bị sai",True
163,00163 SP 2,10:14.7,10:16.1,1.40s,nhưng tới một cái thời điểm,but to one particular time period,6,6,0,6,0,0,6,1.0,False,"[{""reference"": ""nhưng tới một cái thời điểm"", ""hypothesis"": ""but to one particular time period"", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 6], ""type"": ""substitution""}]",[],[],,False
249,00249 SP 2,14:17.1,14:18.0,0.82s,có những xuất phát điểm tốt,cái số phơi đểm tối,6,5,0,5,1,0,6,1.0,False,"[{""reference"": ""có những xuất phát điểm"", ""hypothesis"": ""cái số phơi đểm tối"", ""reference_position"": [0, 5], ""hypothesis_position"": [0, 5], ""type"": ""substitution""}]","[{""reference"": ""tốt"", ""hypothesis"": """", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],asr sai,True
387,00387 SP 2,21:02.2,21:03.2,0.96s,nó không liên quan gì hết,,6,0,0,0,6,0,6,1.0,False,[],"[{""reference"": ""nó không liên quan gì hết"", ""hypothesis"": """", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],do cắt hơi sát quá=> chữ đầu asr khó nhận diện,True
464,00464 SP 2,24:56.8,24:58.0,1.14s,và để làm cái điều đó,and to make that happen,6,5,0,5,1,0,6,1.0,False,"[{""reference"": ""và để làm cái điều"", ""hypothesis"": ""and to make that happen"", ""reference_position"": [0, 5], ""hypothesis_position"": [0, 5], ""type"": ""substitution""}]","[{""reference"": ""đó"", ""hypothesis"": """", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],,True
783,00783 SP 2,41:25.3,41:26.9,1.68s,thì anh có biết hana có,then i know that hanes has,6,6,0,6,0,0,6,1.0,False,"[{""reference"": ""thì anh có biết hana có"", ""hypothesis"": ""then i know that hanes has"", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 6], ""type"": ""substitution""}]",[],[],asr sai,True
333,00333 SP 2,18:26.8,18:28.1,1.30s,tại vì thứ nhất là,because first is that,5,4,0,4,1,0,5,1.0,False,"[{""reference"": ""tại vì thứ nhất"", ""hypothesis"": ""because first is that"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]","[{""reference"": ""là"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
509,00509 SP 1,27:02.8,27:03.7,0.90s,thì nó lại càng tốt,then it becomes better,5,4,0,4,1,0,5,1.0,False,"[{""reference"": ""thì nó lại càng"", ""hypothesis"": ""then it becomes better"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]","[{""reference"": ""tốt"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
556,00556 SP 1,29:24.3,29:26.2,1.90s,hai mươi mấy hai mấy,,5,0,0,0,5,0,5,1.0,False,[],"[{""reference"": ""hai mươi mấy hai mấy"", ""hypothesis"": """", ""reference_position"": [0, 5], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],tách separation asr hơi khó nghe => chữ sai,True
695,00695 SP 2,36:04.9,36:06.0,1.12s,hoặc là ví dụ như,or example like that,5,4,0,4,1,0,5,1.0,False,"[{""reference"": ""hoặc là ví dụ"", ""hypothesis"": ""or example like that"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]","[{""reference"": ""như"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
420,00420 SP 0,22:52.7,22:53.3,0.62s,cảm ơn các bạn,a plan,4,2,0,2,2,0,4,1.0,False,"[{""reference"": ""cảm ơn"", ""hypothesis"": ""a plan"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]","[{""reference"": ""các bạn"", ""hypothesis"": """", ""reference_position"": [2, 4], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],tiếng nhiễu do âm thanh thu nhận thành sp0,True
561,00561 SP 1,29:36.1,29:36.7,0.66s,đúng rồi đúng rồi,mùa hoạt động à,4,4,0,4,0,0,4,1.0,False,"[{""reference"": ""đúng rồi đúng rồi"", ""hypothesis"": ""mùa hoạt động à"", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 4], ""type"": ""substitution""}]",[],[],asr sai,True
726,00726 SP 2,37:45.0,37:46.2,1.14s,thật ra thì à,,4,0,0,0,4,0,4,1.0,False,[],"[{""reference"": ""thật ra thì à"", ""hypothesis"": """", ""reference_position"": [0, 4], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
243,00243 SP 2,14:04.7,14:05.1,0.36s,đúng rồi hàng,and,3,1,0,1,2,0,3,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""and"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""rồi hàng"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],C,True
432,00432 SP 2,23:29.9,23:30.4,0.44s,không tích cực,,3,0,0,0,3,0,3,1.0,False,[],"[{""reference"": ""không tích cực"", ""hypothesis"": """", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
458,00458 SP 2,24:39.6,24:40.5,0.98s,hoặc là về,work life,3,2,0,2,1,0,3,1.0,False,"[{""reference"": ""hoặc là"", ""hypothesis"": ""work life"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]","[{""reference"": ""về"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],,False
871,00871 SP 1,46:03.2,46:03.8,0.60s,hơi lâu nha,vậy đâu nhá,3,3,0,3,0,0,3,1.0,False,"[{""reference"": ""hơi lâu nha"", ""hypothesis"": ""vậy đâu nhá"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],asr sai,True
244,00244 SP 2,14:06.4,14:06.8,0.44s,tại vì,energy,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""tại"", ""hypothesis"": ""energy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""vì"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
439,00439 SP 2,23:47.1,23:47.4,0.32s,đúng không,well,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""well"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""không"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],asr sai,True
477,00477 SP 2,25:28.4,25:28.9,0.44s,một á,mộ quá,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""một á"", ""hypothesis"": ""mộ quá"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
497,00497 SP 1,26:32.4,26:33.2,0.80s,nó ư,,2,0,0,0,2,0,2,1.0,False,[],"[{""reference"": ""nó ư"", ""hypothesis"": """", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
544,00544 SP 2,28:38.7,28:39.2,0.46s,đúng không,wow,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""wow"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""không"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],asr sai,True
586,00586 SP 2,30:59.2,30:59.7,0.50s,luôn luôn,lùng lùng,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""luôn luôn"", ""hypothesis"": ""lùng lùng"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
595,00595 SP 2,31:30.0,31:30.6,0.54s,nguyên cớ,nguy cơ,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""nguyên cớ"", ""hypothesis"": ""nguy cơ"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],"asr sai, qwen tinh chỉnh sai",True
640,00640 SP 2,33:28.1,33:28.8,0.66s,tại vì,because,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""tại"", ""hypothesis"": ""because"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""vì"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
916,00916 SP 2,48:41.7,48:42.1,0.42s,uhm ờm,,2,0,0,0,2,0,2,1.0,False,[],"[{""reference"": ""uhm ờm"", ""hypothesis"": """", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
2,00002 SP 2,0:02.7,0:03.7,0.98s,shhhhh,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""shhhhh"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],tiếng cười,True
8,00008 SP 2,0:46.1,0:46.6,0.44s,ờ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
36,00036 SP 2,2:39.3,2:39.8,0.50s,dạ,yeah,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""dạ"", ""hypothesis"": ""yeah"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
40,00040 SP 1,2:51.5,2:52.7,1.18s,hhhhha,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""hhhhha"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],tiếng cười,True
72,00072 SP 1,4:52.7,4:52.9,0.26s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
82,00082 SP 2,5:31.0,5:31.4,0.42s,dạ,yeah,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""dạ"", ""hypothesis"": ""yeah"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh chọn sai,True
85,00085 SP 2,5:38.0,5:38.6,0.60s,ờ,thế,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],đoạn backchannel khó cho asr,True
87,00087 SP 2,5:48.1,5:48.6,0.46s,ừ,ừm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""ừm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
91,00091 SP 1,6:01.1,6:01.4,0.26s,ừm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
108,00108 SP 2,6:59.8,7:00.6,0.78s,thì,then,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""then"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr hơi sai,True
137,00137 SP 2,8:24.4,8:24.9,0.44s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
145,00145 SP 1,9:02.5,9:02.8,0.26s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],lỗi asr với backchannel,True
178,00178 SP 2,11:09.9,11:10.6,0.68s,ừm,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừm"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
183,00183 SP 2,11:21.4,11:22.0,0.60s,và,về,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""và"", ""hypothesis"": ""về"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
213,00213 SP 2,12:57.7,12:58.1,0.36s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
221,00221 SP 2,13:19.9,13:20.3,0.36s,hahaaa,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""hahaaa"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],tiếng cười,True
229,00229 SP 2,13:39.9,13:40.2,0.36s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
238,00238 SP 2,13:59.4,13:59.8,0.42s,ừ,el,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""el"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
246,00246 SP 2,14:11.2,14:11.7,0.48s,ừ,thế,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với backchannel ngắn,True
252,00252 SP 2,14:25.2,14:25.8,0.56s,ừ,yes,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""yes"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],âm thanh thu nhiễu => bị lỗi nhận diện speaker trong separation,True
256,00256 SP 2,14:33.9,14:34.3,0.40s,ừ,is,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""is"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
279,00279 SP 2,15:46.5,15:46.9,0.42s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
290,00290 SP 2,16:21.1,16:21.6,0.48s,ừ,êı,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""êı"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
312,00312 SP 2,17:26.1,17:26.5,0.42s,input,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""input"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
351,00351 SP 2,19:20.8,19:21.3,0.44s,ờ,để,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""để"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"qwen tinh chỉnh sai, asr vs backchannel chưa được tốt",True
354,00354 SP 2,19:24.5,19:24.9,0.40s,yeah,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""yeah"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr với backchannel chưa tốt,True
355,00355 SP 1,19:26.3,19:26.7,0.44s,và,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""và"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"qwen tinh chỉnh chọn sai, asr chưa tốt với đoạn ngắn",True
360,00360 SP 2,19:33.6,19:34.0,0.44s,ừ,,1,0,0,0,1,0,1,1.0,False,[],"[{""reference"": ""ừ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
362,00362 SP 2,19:39.2,19:39.6,0.44s,yeah,nhau,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""nhau"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],backchannel khó nhận diện,True
